,Provincia,Partido,Localidad,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
1134,CORDOBA,Río Cuarto,Washington,0,0,0,0,0,0,0,38,38
1135,CORDOBA,Río Cuarto,Coronel Baigorria,0,0,0,1,0,0,0,0,1
1136,CORDOBA,Río Primero,Cañada de Machado,0,0,0,0,0,0,0,11,11
1137,CORDOBA,Río Primero,Esquina,0,0,0,47,0,1,0,0,48
1138,CORDOBA,Río Primero,La Para,0,117,0,4,0,1,0,154,133
1139,CORDOBA,Río Primero,La Puerta,0,0,0,1,0,0,0,100,101
1140,CORDOBA,Río Primero,Montecristo,217,0,0,133,0,2,0,185,174
1141,CORDOBA,Río Primero,OTROS,0,0,0,0,0,0,0,20,20
1142,CORDOBA,Río Primero,Piquillín,148,0,0,0,0,0,0,0,148
1143,CORDOBA,Río Primero,Río Primero,118,0,0,703,0,0,0,187,207
1144,CORDOBA,Río Primero,Santa Rosa de Río Primero,363,0,0,806,0,0,0,339,151
1145,CORDOBA,Río Primero,Villa Fontana,0,0,0,225,0,0,0,180,405
1146,CORDOBA,Río Primero,Diego de Rojas,0,0,0,1,0,0,0,0,1
1147,CORDOBA,Río Primero,La Quinta,0,0,0,0,0,0,0,21,21
1148,CORDOBA,Río Seco,Sebastián Elcano,0,0,0,2,0,0,0,0,2
1149,CORDOBA,Río Seco,Villa de María,0,610,0,0,427,0,0,242,128
1150,CORDOBA,Río Seco,Cerro Colorado,0,0,0,0,0,0,0,60,60
1151,CORDOBA,Río Seco,Rayo Cortado,0,0,0,0,0,0,0,57,57
1152,CORDOBA,Río Segundo,Capilla del Carmen,0,149,0,0,0,0,0,14,163
1153,CORDOBA,Río Segundo,Carrilobo,0,614,0,0,0,1,0,64,679
1154,CORDOBA,Río Segundo,Colazo,0,0,0,2,0,1,0,0,3
1155,CORDOBA,Río Segundo,Costasacate,126,0,0,153,0,0,0,12,291
1156,CORDOBA,Río Segundo,Laguna Larga,709,0,0,1,0,0,0,704,141
1157,CORDOBA,Río Segundo,Las Junturas,62,0,0,514,0,1,0,0,577
1158,CORDOBA,Río Segundo,Los Chañaritos,6,0,0,32,0,0,0,31,69
1159,CORDOBA,Río Segundo,Luque,42,637,0,431,0,0,0,20,113
1160,CORDOBA,Río Segundo,Manfredi,69,0,0,4,0,0,0,0,73
1161,CORDOBA,Río Segundo,Oncativo,249,73,0,152,0,0,0,436,315
1162,CORDOBA,Río Segundo,Pilar,188,0,0,207,377,2,0,14,386
1163,CORDOBA,Río Segundo,Pozo del Molle,0,189,0,0,0,0,0,0,189
1164,CORDOBA,Río Segundo,Rincón,0,135,0,0,0,0,0,17,152
1165,CORDOBA,Río Segundo,Río Segundo,23,0,0,510,580,0,0,14,48
1166,CORDOBA,Río Segundo,Santiago Temple,94,653,0,0,0,1,0,81,829
1167,CORDOBA,Río Segundo,Villa del Rosario,139,726,0,1,0,0,0,71,747
1168,CORDOBA,Río Segundo,Calchín,0,985,0,0,0,0,0,0,985
1169,CORDOBA,San Alberto,Arroyo Los Patos,0,40,0,20,0,0,0,5,65
1170,CORDOBA,San Alberto,El Huayco,66,0,0,0,0,0,0,6,72
1171,CORDOBA,San Alberto,La Cortadera,0,0,0,1,0,0,0,0,1
1172,CORDOBA,San Alberto,Las Calles,0,0,0,12,0,0,0,47,59
1173,CORDOBA,San Alberto,Las Rabonas,0,0,0,15,0,0,0,32,47
1174,CORDOBA,San Alberto,Mina Clavero,178,302,0,187,0,0,0,0,227
1175,CORDOBA,San Alberto,Nono,208,30,0,122,0,0,0,35,395
1176,CORDOBA,San Alberto,San Huberto,0,0,0,3,0,0,0,27,30
1177,CORDOBA,San Alberto,San Lorenzo,0,0,0,0,0,0,0,20,20
1178,CORDOBA,San Alberto,San Pedro,0,0,0,6,0,0,0,403,409
1179,CORDOBA,San Alberto,San Vicente,0,0,0,6,0,0,0,33,39
1180,CORDOBA,San Alberto,Sauce Arriba,0,0,0,0,0,0,0,21,21
1181,CORDOBA,San Alberto,Villa Cura Brochero,0,180,0,125,0,0,0,3,308
1182,CORDOBA,San Alberto,Villa Sarmiento,1,0,0,0,0,0,0,423,424
1183,CORDOBA,San Javier,Conlara,0,0,0,0,0,0,0,24,24
1184,CORDOBA,San Javier,Cruz Caña,0,0,0,0,0,0,0,41,41
1185,CORDOBA,San Javier,Dos Arroyos,0,0,0,0,0,0,0,5,5
1186,CORDOBA,San Javier,El Pantanillo,0,0,0,0,0,0,0,4,4
1187,CORDOBA,San Javier,La Paz,0,0,0,0,0,1,0,268,269
1188,CORDOBA,San Javier,La Población,0,0,0,0,0,0,0,78,78
1189,CORDOBA,San Javier,La Ramada,0,0,0,0,0,0,0,14,14
1190,CORDOBA,San Javier,La Travesía,0,0,0,0,0,0,0,49,49
1191,CORDOBA,San Javier,Las Chacras,0,0,0,2,0,0,0,0,2
1192,CORDOBA,San Javier,Las Tapias,0,0,0,0,0,0,0,251,251
1193,CORDOBA,San Javier,Loma Bola,0,0,0,0,0,0,0,20,20
1194,CORDOBA,San Javier,Los Cerrillos,0,0,0,0,0,0,0,64,64
1195,CORDOBA,San Javier,Los Hornillos,266,0,0,0,0,0,0,43,309
1196,CORDOBA,San Javier,Los Molles,0,0,0,0,0,0,0,36,36
1197,CORDOBA,San Javier,Los Romeros,0,0,0,0,0,0,0,9,9
1198,CORDOBA,San Javier,Luyaba,0,0,0,0,0,0,0,124,124
1199,CORDOBA,San Javier,Quebracho Ladeado,0,0,0,0,0,0,0,10,10
1200,CORDOBA,San Javier,Quebrada de los Pozos,0,0,0,0,0,1,0,81,82
1201,CORDOBA,San Javier,San Javier y Yacanto,0,0,0,0,0,0,0,280,280
1202,CORDOBA,San Javier,San José,0,0,0,0,0,0,0,69,69
1203,CORDOBA,San Javier,Villa de las Rosas,0,0,0,0,0,0,0,329,329
1204,CORDOBA,San Javier,Villa Dolores,827,779,0,518,0,0,0,217,895
1205,CORDOBA,San Javier,Villa La Viña,0,0,0,0,0,0,0,6,6
1206,CORDOBA,San Justo,Alicia,0,337,0,871,0,63,0,0,127
1207,CORDOBA,San Justo,Altos de Chipión,606,0,0,0,0,1,0,0,607
1208,CORDOBA,San Justo,Arroyito,486,56,0,342,0,1,61,103,967
1209,CORDOBA,San Justo,Brinkmann,168,0,0,255,0,0,0,0,271
1210,CORDOBA,San Justo,Colonia Anita,0,0,0,0,0,0,0,4,4
1211,CORDOBA,San Justo,Colonia Las Pichanas,0,0,0,0,0,0,0,43,43
1212,CORDOBA,San Justo,Colonia Marina,0,39,0,352,0,1,0,128,520
1213,CORDOBA,San Justo,Colonia San Bartolomé,0,0,0,0,0,0,0,403,403
1214,CORDOBA,San Justo,Devoto,555,0,0,2,1,0,0,0,558
1215,CORDOBA,San Justo,El Arañado,0,479,0,0,0,1,0,66,546
1216,CORDOBA,San Justo,El Fuertecito,0,0,0,0,0,0,0,9,9
1217,CORDOBA,San Justo,El Tío,27,526,0,126,0,0,0,0,679
1218,CORDOBA,San Justo,Estación Luxardo,0,0,0,0,0,0,0,36,36
1219,CORDOBA,San Justo,Freyre,253,217,0,214,0,0,0,74,271
1220,CORDOBA,San Justo,La Francia,620,0,0,495,0,0,0,119,123
1221,CORDOBA,San Justo,La Tordilla,435,0,0,0,0,0,0,45,480
1222,CORDOBA,San Justo,Las Varillas,450,0,0,696,0,1,0,0,742
1223,CORDOBA,San Justo,Marull,0,0,0,626,0,1,0,145,772
1224,CORDOBA,San Justo,Miramar,0,104,0,0,0,0,0,116,115
1225,CORDOBA,San Justo,Morteros,193,0,0,655,0,0,0,0,675
1226,CORDOBA,San Justo,Plaza Luxardo,0,0,0,0,0,0,0,6,6
1227,CORDOBA,San Justo,Plaza San Francisco,0,0,0,0,0,0,0,9,9
1228,CORDOBA,San Justo,Porteña,804,0,0,112,0,0,0,70,2
1229,CORDOBA,San Justo,Quebracho Herrado,0,0,0,0,0,0,0,22,22
1230,CORDOBA,San Justo,Sacanta,0,923,0,257,0,1,0,120,13
1231,CORDOBA,San Justo,San Francisco,295,165,0,7,60,0,0,123,2075
1232,CORDOBA,San Justo,Saturnino María Laspiur,0,758,0,0,0,1,0,0,759
1233,CORDOBA,San Justo,Tránsito,71,0,0,0,0,0,0,106,177
1234,CORDOBA,San Justo,Villa Concepción del Tío,0,245,0,0,0,0,0,132,377
1235,CORDOBA,San Justo,Villa San Esteban,0,0,0,0,0,0,0,28,28
1236,CORDOBA,San Justo,Toro Pujio,77,0,0,0,0,0,0,0,77
1237,CORDOBA,San Justo,Colonia Vignaud,94,0,0,102,0,0,0,0,196
1238,CORDOBA,San Justo,Seeber,66,0,0,0,0,0,0,0,66
1239,CORDOBA,San Justo,El Fortín,0,449,0,0,0,0,0,71,520
1240,CORDOBA,San Justo,Las Varas,0,0,0,148,11,0,0,0,159
1241,CORDOBA,San Justo,Villa del Tránsito,0,0,0,0,0,0,0,65,65
1242,CORDOBA,San Justo,La Paquita,220,0,0,0,2,0,0,126,348
1243,CORDOBA,San Justo,Transito,0,943,0,133,0,0,0,0,108
1244,CORDOBA,Santa María,Alta Gracia,315,143,0,1138,0,0,0,327,1629
1245,CORDOBA,Santa María,Anisacate,386,0,0,0,0,0,0,107,493
1246,CORDOBA,Santa María,Despeñaderos,129,0,0,236,0,0,0,158,168
1247,CORDOBA,Santa María,La Cumbrecita,0,0,0,0,0,0,0,2,2
1248,CORDOBA,Santa María,La Paisanita,32,0,0,0,0,0,0,1,33
1249,CORDOBA,Santa María,La Rancherita,0,0,0,0,0,0,0,1,1
1250,CORDOBA,Santa María,La Serranita,0,0,0,0,0,0,0,1,1
1251,CORDOBA,Santa María,Lozada,0,0,0,0,0,0,0,1,1
1252,CORDOBA,Santa María,Malagueño,46,0,0,15,0,0,0,383,444
1253,CORDOBA,Santa María,Monte Ralo,0,0,0,0,0,0,0,23,23
1254,CORDOBA,Santa María,OTROS,0,0,0,0,0,0,0,602,602
1255,CORDOBA,Santa María,Potrero de Garay,0,0,0,4,0,0,0,952,956
1256,CORDOBA,Santa María,Rafael García,0,0,0,0,0,0,0,1,1
1257,CORDOBA,Santa María,San Nicolás,5,0,0,0,0,0,0,0,5
1258,CORDOBA,Santa María,Toledo,517,0,0,163,0,0,0,4,684
1259,CORDOBA,Santa María,Valle de Anisacate,0,0,0,0,0,0,0,62,62
1260,CORDOBA,Santa María,Villa Ciudad de América (Loteo Diego de Rojas),0,0,0,0,0,0,0,266,266
1261,CORDOBA,Santa María,Villa del Prado,0,0,0,0,0,0,0,49,49
1262,CORDOBA,Santa María,Villa La Bolsa,0,0,0,0,0,0,0,54,54
1263,CORDOBA,Santa María,Villa Los Aromos,96,0,0,0,0,0,0,62,158
1264,CORDOBA,Santa María,Villa Parque Santa Ana,258,0,0,0,0,0,0,0,258
1265,CORDOBA,Santa María,Villa San Isidro - José de la Quintana,0,0,0,0,0,0,0,63,63
1266,CORDOBA,Santa María,La Donosa,0,0,0,0,0,0,0,74,74
1267,CORDOBA,Santa María,La Carbonada,286,0,0,0,0,0,0,0,286
1268,CORDOBA,Santa María,José de la Quintana,0,0,0,0,0,0,0,10,10
1269,CORDOBA,Sobremonte,San Francisco del Chañar,0,0,0,1,0,1,0,0,2
1270,CORDOBA,Sobremonte,Caminiaga,0,0,0,2,0,0,0,0,2
1271,CORDOBA,Tercero Arriba,Almafuerte,765,253,0,294,0,0,0,408,4
1272,CORDOBA,Tercero Arriba,Colonia Almada,0,0,0,0,0,0,0,1,1
1273,CORDOBA,Tercero Arriba,Corralito,0,0,0,151,265,1,0,41,458
1274,CORDOBA,Tercero Arriba,General Fotheringham,29,0,0,0,0,0,0,40,69
1275,CORDOBA,Tercero Arriba,Hernando,353,303,0,3,0,0,0,0,339
1276,CORDOBA,Tercero Arriba,James Craik,203,682,0,2,0,0,0,637,152
1277,CORDOBA,Tercero Arriba,Las Isletillas,0,0,0,0,0,0,0,8,8
1278,CORDOBA,Tercero Arriba,Las Perdices,935,0,0,0,0,1,0,33,969
1279,CORDOBA,Tercero Arriba,Oliva,147,0,0,189,0,0,0,162,353
1280,CORDOBA,Tercero Arriba,Pampayasta Sur,0,0,0,3,0,1,0,0,4
1281,CORDOBA,Tercero Arriba,Río Tercero,190,879,0,10,0,2,0,113,2011
1282,CORDOBA,Tercero Arriba,Tancacha,13,0,0,0,0,1,0,194,15
1283,CORDOBA,Tercero Arriba,Villa Ascasubi,0,0,0,0,0,0,0,825,825
1284,CORDOBA,Tercero Arriba,Pampayasta Norte,0,0,0,0,0,0,0,1,1
1285,CORDOBA,Tercero Arriba,Punta del Agua,0,0,0,0,0,0,0,1,1
1286,CORDOBA,Tercero Arriba,Dalmacio Vélez,0,0,0,460,0,0,0,0,460
1287,CORDOBA,Totoral,Las Peñas,31,0,0,0,0,0,0,231,262
1288,CORDOBA,Totoral,SARMIENTO,65,0,0,0,0,0,0,0,65
1289,CORDOBA,Totoral,Sinsacate,55,0,0,854,0,0,0,12,921
1290,CORDOBA,Totoral,Villa del Totoral,504,0,0,739,17,0,0,418,336
1291,CORDOBA,Tulumba,Las Arrias,7,0,0,0,0,0,0,0,7
1292,CORDOBA,Tulumba,San José de la Dormida,116,0,0,0,0,1,0,263,380
1293,CORDOBA,Tulumba,Villa Tulumba,0,0,0,2,0,0,0,169,171
1294,CORDOBA,Tulumba,San Pedro Norte,0,0,0,0,0,0,0,62,62
1295,CORDOBA,Tulumba,Rosario del Saladillo,0,0,0,2,0,0,0,0,2
1296,CORDOBA,Unión,Alto Alegre,140,155,0,1,0,0,0,0,296
1297,CORDOBA,Unión,Ballesteros,591,0,0,76,0,0,0,65,732
1298,CORDOBA,Unión,Ballesteros Sur,0,0,0,1,0,0,0,70,71
1299,CORDOBA,Unión,Bell Ville,555,801,0,333,0,0,0,0,1189
1300,CORDOBA,Unión,Benjamín Gould,0,0,0,0,0,0,0,76,76
1301,CORDOBA,Unión,Canals,172,0,0,515,0,0,0,419,111
1302,CORDOBA,Unión,Chilibroste,146,0,0,1,0,0,0,6,153
1303,CORDOBA,Unión,Cintra,315,0,0,1,0,1,0,76,393
1304,CORDOBA,Unión,Idiazabal,0,0,0,459,0,1,0,2,462
1305,CORDOBA,Unión,Justiniano Posse,0,0,0,287,0,0,0,1,287
1306,CORDOBA,Unión,Laborde,167,0,0,0,0,0,0,0,167
1307,CORDOBA,Unión,Monte Maíz,674,177,0,339,0,0,0,0,278
1308,CORDOBA,Unión,Morrison,947,0,0,220,0,0,0,0,117
1309,CORDOBA,Unión,Noetinger,0,0,0,917,0,0,0,222,114
1310,CORDOBA,Unión,Ordóñez,229,0,0,668,0,0,0,0,897
1311,CORDOBA,Unión,Pascanas,242,0,0,0,0,0,0,14,256
1312,CORDOBA,Unión,Pueblo Italiano,0,78,0,0,0,1,0,0,79
1313,CORDOBA,Unión,Ramón J. Cárcano,0,0,0,0,0,0,0,20,20
1314,CORDOBA,Unión,San Antonio de Litín,368,0,0,1,6,0,0,54,429
1315,CORDOBA,Unión,San Marcos,118,0,0,3,0,0,0,0,121
1316,CORDOBA,Unión,Viamonte,29,0,0,0,0,0,0,0,29
1317,CORDOBA,Unión,Wenceslao Escalante,31,85,0,0,0,1,0,10,127
1318,CORDOBA,Unión,Colonia Bismarck,0,7,0,0,0,0,0,15,22
1319,CORRIENTES,Bella Vista,Bella Vista,125,600,0,0,100,2,0,600,256
1320,CORRIENTES,Berón de Astrada,Berón de Astrada,0,0,0,0,0,1,0,0,1
1321,CORRIENTES,Capital,Corrientes,1329,6214,4,127,7,3,0,131,8946
1322,CORRIENTES,Capital,Laguna Brava,0,0,0,0,0,1,0,0,1
1323,CORRIENTES,Capital,Riachuelo,0,0,0,0,0,1,0,171,172
1324,CORRIENTES,Capital,San Cayetano,0,0,0,0,0,1,0,0,1
1325,CORRIENTES,Concepción,Concepción,0,0,0,0,0,1,0,23,24
1326,CORRIENTES,Concepción,Santa Rosa,0,0,0,0,3,0,0,20,23
1327,CORRIENTES,Concepción,Tabay,0,0,0,0,0,1,0,19,20
1328,CORRIENTES,Concepción,Tatacua,0,0,0,0,0,1,0,0,1
1329,CORRIENTES,Curuzú Cuatiá,Cazadores Correntinos,0,0,0,0,0,1,0,14,15
1330,CORRIENTES,Curuzú Cuatiá,Curuzú Cuatiá,849,0,0,59,303,4,0,553,1034
1331,CORRIENTES,Curuzú Cuatiá,Perugorría,0,0,0,0,0,1,0,89,90
1332,CORRIENTES,Empedrado,El Sombrero,5,0,0,0,0,1,0,2,8
1333,CORRIENTES,Empedrado,Empedrado,731,300,0,0,0,2,0,103,114
1334,CORRIENTES,Esquina,Esquina,406,0,0,118,15,1,0,477,357
1335,CORRIENTES,Esquina,Pueblo Libertador,0,0,0,0,0,1,0,0,1
1336,CORRIENTES,General Alvear,Alvear,503,0,0,0,0,2,0,0,505
1337,CORRIENTES,General Paz,Itá Ibaté,143,1,0,0,0,3,0,6,153
1338,CORRIENTES,General Paz,Lomas de Vallejos,0,0,0,0,0,1,0,0,1
1339,CORRIENTES,General Paz,Nuestra Señora del Rosario de Caá Catí,0,1,0,0,0,0,0,98,99
1340,CORRIENTES,General Paz,Palmar Grande,0,0,0,0,0,1,0,10,11
1341,CORRIENTES,Goya,Colonia Carolina,0,0,0,0,0,1,0,2,3
1342,CORRIENTES,Goya,Goya,242,1394,0,415,41,4,0,1,2056
1343,CORRIENTES,ItatÍ,Itatí,413,0,0,0,0,1,0,26,440
1344,CORRIENTES,ItatÍ,Ramada Paso,0,0,0,0,0,0,0,3,3
1345,CORRIENTES,Ituzaingó,Colonia Liebig's,0,276,0,0,0,1,0,32,309
1346,CORRIENTES,Ituzaingó,Ituzaingó,157,0,0,0,1,2,0,0,157
1347,CORRIENTES,Ituzaingó,Villa Olivari,0,0,0,0,0,1,0,16,17
1348,CORRIENTES,Lavalle,Gobernador Juan E. Martínez,0,0,0,96,0,1,0,34,131
1349,CORRIENTES,Lavalle,Lavalle,0,0,0,0,0,1,0,1,2
1350,CORRIENTES,Lavalle,Santa Lucía,28,0,0,820,0,1,0,2,851
1351,CORRIENTES,Mburucuyá,Mburucuyá,0,0,0,0,0,2,0,49,51
1352,CORRIENTES,Mercedes,Felipe Yofré,0,0,0,0,0,2,0,0,2
1353,CORRIENTES,Mercedes,Mariano I. Loza  (Est. Justino Solari),0,0,0,0,0,1,0,1,2
1354,CORRIENTES,Mercedes,Mercedes,172,197,0,554,0,6,0,2,625
1355,CORRIENTES,Monte Caseros,Juan Pujol,0,0,0,0,0,2,0,228,230
1356,CORRIENTES,Monte Caseros,Mocoretá,34,0,0,244,0,1,0,49,328
1357,CORRIENTES,Monte Caseros,Monte Caseros,175,0,0,102,18,1,0,142,42
1358,CORRIENTES,Monte Caseros,Colonia Libertad,0,0,0,0,0,0,0,41,41
1359,CORRIENTES,Monte Caseros,Parada Acuña,0,0,0,0,0,0,0,10,10
1360,CORRIENTES,Monte Caseros,Estación Libertad,0,0,0,0,0,0,0,4,4
1361,CORRIENTES,Monte Caseros,Parada Labougle,0,0,0,0,0,0,0,7,7
1362,CORRIENTES,OTROS,OTROS,0,0,0,0,30,0,0,0,30
1363,CORRIENTES,Paso de los Libres,Bonpland,0,0,0,0,0,1,0,56,57
1364,CORRIENTES,Paso de los Libres,Paso de los Libres,425,0,0,5,0,4,59,0,432
1365,CORRIENTES,Paso de los Libres,Parada Pucheta,0,0,0,0,0,0,0,37,37
1366,CORRIENTES,Saladas,Saladas,808,0,0,0,0,2,0,0,810
1367,CORRIENTES,Saladas,San Lorenzo,0,0,0,75,50,1,0,18,144
1368,CORRIENTES,San Cosme,Paso de la Patria,0,0,0,0,130,1,0,60,191
1369,CORRIENTES,San Cosme,San Cosme,109,0,0,0,150,1,0,9,269
1370,CORRIENTES,San Cosme,Santa Ana,0,0,0,0,88,0,0,30,118
1371,CORRIENTES,San Luis del Palmar,San Luis del Palmar,0,0,0,0,0,1,0,0,1
1372,CORRIENTES,San Martín,La Cruz,301,0,0,0,0,1,0,0,302
1373,CORRIENTES,San Miguel,Loreto,0,0,0,0,0,1,0,36,37
1374,CORRIENTES,San Miguel,San Miguel,0,0,0,0,0,1,0,118,119
1375,CORRIENTES,San Roque,Chavarría,0,0,0,0,0,2,0,0,2
1376,CORRIENTES,San Roque,Pedro R. Fernández (Est. Manuel F. Mantilla),0,0,0,0,0,1,0,0,1
1377,CORRIENTES,San Roque,San Roque,0,0,0,0,0,2,0,0,2
1378,CORRIENTES,Santo Tomé,Gobernador Igr. Valentín Virasoro,11,0,0,3,1,5,0,0,111
1379,CORRIENTES,Santo Tomé,José Rafael Gómez,0,0,0,0,0,0,0,28,28
1380,CORRIENTES,Santo Tomé,Santo Tomé,235,0,0,0,0,2,0,127,362
1381,CORRIENTES,Sauce,Sauce,0,105,0,0,0,2,0,0,105
1382,ENTRE RIOS,Colón,Arroyo Barú,0,0,0,18,0,1,0,76,95
1383,ENTRE RIOS,Colón,Colón,128,172,0,172,160,6,0,141,628
1384,ENTRE RIOS,Colón,Colonia Hugues,0,0,0,0,0,0,0,66,66
1385,ENTRE RIOS,Colón,Hocker,0,0,0,0,0,1,0,10,11
1386,ENTRE RIOS,Colón,La Clarita,0,0,0,0,0,0,0,34,34
1387,ENTRE RIOS,Colón,Pueblo Liebig's,0,0,0,0,0,0,0,159,159
1388,ENTRE RIOS,Colón,San José,988,0,0,0,700,0,0,380,207
1389,ENTRE RIOS,Colón,Ubajay,18,0,0,92,0,0,0,227,337
1390,ENTRE RIOS,Colón,Villa  Elisa,803,1,0,947,5,0,0,262,202
1391,ENTRE RIOS,Colón,Hambis,0,0,0,0,0,0,0,6,6
1392,ENTRE RIOS,Colón,Pueblo Cazes,0,0,0,0,0,0,0,23,23
1393,ENTRE RIOS,Colón,El Brillante,0,0,0,0,0,0,0,51,51
1394,ENTRE RIOS,Concordia,Concordia,782,113,0,428,1,1,0,654,1287
1395,ENTRE RIOS,Concordia,Clodomiro Ledesma,0,0,0,0,0,0,0,3,3
1396,ENTRE RIOS,Concordia,Pedernal,0,0,0,0,0,0,0,33,33
1397,ENTRE RIOS,Concordia,La Criolla,0,0,0,0,0,0,0,27,27
1398,ENTRE RIOS,Concordia,Los Charrúas,0,0,0,0,0,0,0,44,44
1399,ENTRE RIOS,Concordia,Calabacilla,0,0,0,0,0,0,0,13,13
1400,ENTRE RIOS,Concordia,Colonia Ayuí,0,0,0,0,0,0,0,12,12
1401,ENTRE RIOS,Concordia,Estación Yeruá,0,0,0,0,0,0,0,8,8
1402,ENTRE RIOS,Concordia,Estación Yuquerí,0,0,0,0,0,0,0,5,5
1403,ENTRE RIOS,Concordia,Estancia Grande,0,0,0,0,0,0,0,5,5
1404,ENTRE RIOS,Concordia,Nueva Escocia,0,0,0,0,0,0,0,7,7
1405,ENTRE RIOS,Concordia,Osvaldo Magnasco,0,0,0,0,0,0,0,13,13
1406,ENTRE RIOS,Concordia,Puerto Yeruá,0,0,0,0,0,0,0,11,11
1407,ENTRE RIOS,Diamante,Aldea Brasilera,0,0,0,0,0,0,0,46,46
1408,ENTRE RIOS,Diamante,Aldea Protestante,5,0,0,0,153,0,0,55,213
1409,ENTRE RIOS,Diamante,Aldea Spatzenkutter,0,0,0,0,0,0,0,45,45
1410,ENTRE RIOS,Diamante,Aldea Valle María,0,0,0,85,0,0,224,26,335
1411,ENTRE RIOS,Diamante,Colonia Ensayo,0,0,0,0,0,0,0,10,10
1412,ENTRE RIOS,Diamante,Diamante,221,113,0,0,0,0,0,390,373
1413,ENTRE RIOS,Diamante,General Alvear,0,0,0,0,0,0,0,17,17
1414,ENTRE RIOS,Diamante,General Ramírez,572,226,0,0,1,0,0,92,292
1415,ENTRE RIOS,Diamante,OTROS,0,0,0,0,0,0,0,124,124
1416,ENTRE RIOS,Diamante,Villa Libertador San Martín,838,0,0,0,1,0,0,442,128
1417,ENTRE RIOS,Diamante,Strobel,0,100,0,0,0,0,0,0,100
1418,ENTRE RIOS,Diamante,Estación Camps,0,0,0,0,0,0,0,31,31
1419,ENTRE RIOS,Diamante,General Racedo,0,0,0,0,0,0,0,15,15
1420,ENTRE RIOS,Federación,Chajarí,876,593,0,481,0,0,0,209,1182
1421,ENTRE RIOS,Federación,Colonia Alemana,0,0,0,0,0,0,0,46,46
1422,ENTRE RIOS,Federación,Colonia Ensanche Sauce,0,0,0,0,0,0,0,29,29
1423,ENTRE RIOS,Federación,Colonia La Argentina,0,0,0,0,0,0,0,47,47
1424,ENTRE RIOS,Federación,Colonia Peña,0,0,0,0,0,0,0,24,24
1425,ENTRE RIOS,Federación,Colonia Santa María,0,0,0,0,0,0,0,16,16
1426,ENTRE RIOS,Federación,Federación,102,0,0,1,0,0,0,41,106
1427,ENTRE RIOS,Federación,Los Conquistadores,0,131,0,0,0,0,0,397,528
1428,ENTRE RIOS,Federación,San Jaime de la Frontera,0,6,0,0,0,0,0,8,14
1429,ENTRE RIOS,Federación,San Pedro,0,0,0,18,0,0,0,23,41
1430,ENTRE RIOS,Federación,Santa Ana,0,1,0,218,0,0,0,16,235
1431,ENTRE RIOS,Federación,Villa del Rosario,0,4,0,269,0,0,0,140,413
1432,ENTRE RIOS,Federación,San Ramón,0,0,0,0,0,0,0,46,46
1433,ENTRE RIOS,Federal,Conscripto Bernardi,0,0,0,0,0,0,0,167,167
1434,ENTRE RIOS,Federal,El Cimarrón,0,0,0,0,0,0,0,80,80
1435,ENTRE RIOS,Federal,Federal,501,0,0,1,11,0,0,315,192
1436,ENTRE RIOS,Federal,Nueva Vizcaya,0,0,0,0,0,0,0,41,41
1437,ENTRE RIOS,Federal,Sauce de Luna,0,0,0,3,0,1,0,566,570
1438,ENTRE RIOS,Feliciano,San José de Feliciano,0,0,0,0,0,2,0,703,705
1439,ENTRE RIOS,Feliciano,San Víctor,1,0,0,0,0,0,0,18,19
1440,ENTRE RIOS,Gualeguay,General Galarza,2,0,0,0,0,0,0,606,608
1441,ENTRE RIOS,Gualeguay,Gualeguay,372,388,0,1,753,1,0,136,972
1442,ENTRE RIOS,Gualeguaychú,Aldea San Antonio,0,188,0,0,0,1,0,0,189
1443,ENTRE RIOS,Gualeguaychú,Aldea San Juan,0,0,0,0,0,0,0,19,19
1444,ENTRE RIOS,Gualeguaychú,Faustino M. Parera,4,0,0,0,0,0,0,0,4
1445,ENTRE RIOS,Gualeguaychú,Gilbert,0,63,0,0,0,0,0,0,63
1446,ENTRE RIOS,Gualeguaychú,Gualeguaychú,571,1137,1,464,1,1,0,211,2382
1447,ENTRE RIOS,Gualeguaychú,Larroque,253,0,0,385,0,0,0,487,112
1448,ENTRE RIOS,Gualeguaychú,Pueblo General Belgrano,0,113,0,0,0,0,0,0,113
1449,ENTRE RIOS,Gualeguaychú,Urdinarrain,775,122,0,0,0,0,0,4,2
1450,ENTRE RIOS,Gualeguaychú,Enrique Carbó,0,0,0,0,0,0,0,27,27
1451,ENTRE RIOS,Islas del Ibicuy,Ceibas,0,0,0,0,0,0,0,48,48
1452,ENTRE RIOS,Islas del Ibicuy,Ibicuy,0,742,0,135,0,0,0,0,877
1453,ENTRE RIOS,Islas del Ibicuy,Médanos,0,0,0,0,0,0,0,34,34
1454,ENTRE RIOS,Islas del Ibicuy,OTROS,0,0,0,0,0,0,0,25,25
1455,ENTRE RIOS,Islas del Ibicuy,Villa Paranacito,0,92,0,0,0,0,0,0,92
1456,ENTRE RIOS,La Paz,Bovril,0,111,0,2,0,0,0,5,111
1457,ENTRE RIOS,La Paz,La Paz,123,23,0,28,0,0,0,972,73
1458,ENTRE RIOS,La Paz,Piedras Blancas,0,65,0,1,0,0,0,4,70
1459,ENTRE RIOS,La Paz,Pueblo Arrúa (Est. Alcaraz),0,31,0,0,0,1,0,145,177
